time, note, velocity
101.882083, 64, 91
101.908674, 62, 0
102.151538, 64, 0
102.159581, 65, 91
102.441592, 67, 95
102.483472, 65, 0
102.721835, 69, 91
102.748638, 67, 0
103.010141, 71, 89
103.054447, 69, 0
103.280401, 72, 97
103.319406, 71, 0
103.566811, 71, 93
103.612601, 72, 0
103.846014, 69, 95
103.926388, 71, 0
104.133452, 67, 98
104.169530, 69, 0
104.425569, 65, 93
104.440361, 67, 0
104.743491, 64, 97
104.818333, 65, 0
105.077319, 62, 103
105.101328, 64, 0
105.389446, 60, 110
105.392131, 62, 0
107.510422, 60, 0
